"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2012","2012",0.95758,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2013","2013",0.95995,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2014","2014",0.96321,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2015","2015",0.96589,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40510","World","2016","2016",0.96903,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40540","Sub-Saharan Africa","2012","2012",0.76732,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40540","Sub-Saharan Africa","2013","2013",0.77113,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40540","Sub-Saharan Africa","2014","2014",0.77839,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40540","Sub-Saharan Africa","2015","2015",0.78582,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40540","Sub-Saharan Africa","2016","2016",0.79499,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2012","2012",0.99747,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2013","2013",0.99798,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2014","2014",0.99829,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2015","2015",0.99866,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40530","Central and Eastern Europe","2016","2016",0.99907,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40515","East Asia and the Pacific","2012","2012",0.99878,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40515","East Asia and the Pacific","2013","2013",0.99938,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40515","East Asia and the Pacific","2014","2014",0.99954,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40515","East Asia and the Pacific","2015","2015",0.99956,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40515","East Asia and the Pacific","2016","2016",0.99983,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40525","Arab States","2012","2012",0.92288,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40525","Arab States","2013","2013",0.93348,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40525","Arab States","2014","2014",0.93802,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40525","Arab States","2015","2015",0.9416,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40525","Arab States","2016","2016",0.94419,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40530","Central and Eastern Europe","2012","2012",0.98652,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40530","Central and Eastern Europe","2013","2013",0.98702,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40530","Central and Eastern Europe","2014","2014",0.98725,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40530","Central and Eastern Europe","2015","2015",0.98751,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40530","Central and Eastern Europe","2016","2016",0.98835,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40505","Central Asia","2012","2012",1.00028,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40505","Central Asia","2013","2013",1.00027,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40505","Central Asia","2014","2014",1.00029,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40505","Central Asia","2015","2015",1.00029,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40505","Central Asia","2016","2016",1.00029,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40510","World","2012","2012",0.91228,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40510","World","2013","2013",0.9135,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40510","World","2014","2014",0.91639,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40510","World","2015","2015",0.91771,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40510","World","2016","2016",0.92008,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40520","Latin America and the Caribbean","2012","2012",1.00491,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40520","Latin America and the Caribbean","2013","2013",1.0046,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40520","Latin America and the Caribbean","2014","2014",1.00405,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40520","Latin America and the Caribbean","2015","2015",1.00405,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40520","Latin America and the Caribbean","2016","2016",1.00438,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40042","Lower middle income countries","2012","2012",0.93128,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40042","Lower middle income countries","2013","2013",0.93776,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40042","Lower middle income countries","2014","2014",0.94547,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40042","Lower middle income countries","2015","2015",0.95141,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40042","Lower middle income countries","2016","2016",0.95664,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40030","Middle income countries","2012","2012",0.96126,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40030","Middle income countries","2013","2013",0.96426,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40030","Middle income countries","2014","2014",0.96784,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40030","Middle income countries","2015","2015",0.97072,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40030","Middle income countries","2016","2016",0.97344,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40043","Upper middle income countries","2012","2012",0.9966,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40043","Upper middle income countries","2013","2013",0.99698,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40043","Upper middle income countries","2014","2014",0.99685,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40043","Upper middle income countries","2015","2015",0.99691,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40043","Upper middle income countries","2016","2016",0.99717,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40044","Low income countries","2012","2012",0.73889,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40044","Low income countries","2013","2013",0.74283,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40044","Low income countries","2014","2014",0.74953,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40044","Low income countries","2015","2015",0.75734,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40044","Low income countries","2016","2016",0.76972,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40042","Lower middle income countries","2012","2012",0.82139,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40042","Lower middle income countries","2013","2013",0.82606,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40042","Lower middle income countries","2014","2014",0.83403,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40042","Lower middle income countries","2015","2015",0.83684,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40042","Lower middle income countries","2016","2016",0.84224,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40030","Middle income countries","2012","2012",0.90047,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40030","Middle income countries","2013","2013",0.90226,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40030","Middle income countries","2014","2014",0.90622,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40030","Middle income countries","2015","2015",0.90793,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40030","Middle income countries","2016","2016",0.91063,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40043","Upper middle income countries","2012","2012",0.96257,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40043","Upper middle income countries","2013","2013",0.96289,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40043","Upper middle income countries","2014","2014",0.96445,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40043","Upper middle income countries","2015","2015",0.96608,,
"LR_AG15T99_GPI","Adult literacy rate, population 15+ years, gender parity index (GPI)","40043","Upper middle income countries","2016","2016",0.96733,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40044","Low income countries","2012","2012",0.86792,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40044","Low income countries","2013","2013",0.87212,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40044","Low income countries","2014","2014",0.88121,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40044","Low income countries","2015","2015",0.88943,,
"LR_AG15T24_GPI","Youth literacy rate, population 15-24 years, gender parity index (GPI)","40044","Low income countries","2016","2016",0.90333,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40044","Low income countries","2012","2012",35.16573,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40044","Low income countries","2013","2013",35.39248,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40044","Low income countries","2014","2014",36.12897,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40044","Low income countries","2015","2015",35.54205,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40044","Low income countries","2016","2016",36.12053,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40042","Lower middle income countries","2012","2012",49.14729,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40042","Lower middle income countries","2013","2013",49.69922,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40042","Lower middle income countries","2014","2014",50.4302,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40042","Lower middle income countries","2015","2015",50.4843,,
"LR_AG65T99","Elderly literacy rate, population 65+ years, both sexes (%)","40042","Lower middle income countries","2016","2016",51.14579,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40044","Low income countries","2012","2012",25.52703,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40044","Low income countries","2013","2013",25.96931,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40044","Low income countries","2014","2014",26.65491,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40044","Low income countries","2015","2015",26.0825,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40044","Low income countries","2016","2016",26.41194,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40030","Middle income countries","2012","2012",59.11481,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40030","Middle income countries","2013","2013",59.54942,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40030","Middle income countries","2014","2014",60.93674,,
"LR_AG65T99_F","Elderly literacy rate, population 65+ years, female (%)","40030","Middle income countries","2015","2015",61.52504,,
